transaction_id,Month Name,Day Name,Hour,Month,Day of Week
53512,March,Wednesday,14,3,2
53966,March,Thursday,9,3,3
54318,March,Thursday,17,3,3
54687,March,Friday,10,3,4
54799,March,Friday,12,3,4
54943,March,Friday,17,3,4
141,January,Sunday,11,1,6
165,January,Sunday,12,1,6
335,January,Sunday,15,1,6
669,January,Monday,11,1,0
963,January,Monday,16,1,0
1028,January,Monday,17,1,0
1029,January,Monday,17,1,0
1078,January,Monday,18,1,0
2492,January,Thursday,14,1,3
3066,January,Friday,15,1,4
3099,January,Friday,16,1,4
3222,January,Friday,18,1,4
3610,January,Saturday,11,1,5
3806,January,Saturday,18,1,5
4172,January,Sunday,12,1,6
4545,January,Monday,8,1,0
4749,January,Monday,10,1,0
4787,January,Monday,11,1,0
5295,January,Tuesday,10,1,1
5948,January,Wednesday,13,1,2
6217,January,Thursday,7,1,3
6326,January,Thursday,9,1,3
6422,January,Thursday,10,1,3
6437,January,Thursday,11,1,3
7067,January,Friday,11,1,4
7227,January,Friday,18,1,4
7269,January,Friday,19,1,4
7778,January,Saturday,17,1,5
7988,January,Sunday,8,1,6
8052,January,Sunday,9,1,6
8216,January,Sunday,10,1,6
8235,January,Sunday,10,1,6
8320,January,Sunday,13,1,6
8686,January,Monday,8,1,0
8707,January,Monday,8,1,0
8880,January,Monday,10,1,0
9428,January,Tuesday,10,1,1
10079,January,Wednesday,11,1,2
10138,January,Wednesday,14,1,2
10235,January,Wednesday,17,1,2
10384,January,Thursday,7,1,3
10413,January,Thursday,8,1,3
10637,January,Thursday,10,1,3
11997,January,Saturday,17,1,5
12286,January,Sunday,11,1,6
12571,January,Monday,7,1,0
12643,January,Monday,8,1,0
12780,January,Monday,10,1,0
13006,January,Monday,16,1,0
13114,January,Monday,19,1,0
13673,January,Tuesday,17,1,1
13689,January,Tuesday,18,1,1
13715,January,Tuesday,19,1,1
14251,January,Wednesday,17,1,2
14916,January,Friday,7,1,4
15345,January,Friday,15,1,4
15389,January,Friday,17,1,4
15437,January,Friday,18,1,4
15467,January,Friday,19,1,4
15626,January,Saturday,11,1,5
15883,January,Saturday,17,1,5
15919,January,Saturday,19,1,5
16202,January,Sunday,14,1,6
16222,January,Sunday,14,1,6
17207,January,Tuesday,12,1,1
17309,January,Tuesday,17,1,1
17461,February,Wednesday,11,2,2
17468,February,Wednesday,11,2,2
17492,February,Wednesday,12,2,2
17621,February,Wednesday,14,2,2
17860,February,Wednesday,19,2,2
18012,February,Thursday,11,2,3
18669,February,Friday,12,2,4
18864,February,Friday,16,2,4
19224,February,Saturday,12,2,5
19416,February,Saturday,15,2,5
20448,February,Monday,15,2,0
20454,February,Monday,15,2,0
20481,February,Monday,16,2,0
20490,February,Monday,16,2,0
21100,February,Tuesday,15,2,1
21256,February,Wednesday,7,2,2
21322,February,Wednesday,8,2,2
21367,February,Wednesday,9,2,2
21400,February,Wednesday,9,2,2
21558,February,Wednesday,12,2,2
22158,February,Thursday,10,2,3
22722,February,Friday,10,2,4
22723,February,Friday,10,2,4
23213,February,Saturday,8,2,5
23421,February,Saturday,13,2,5
23697,February,Sunday,7,2,6
23933,February,Sunday,10,2,6
25307,February,Tuesday,17,2,1
25478,February,Wednesday,7,2,2
25537,February,Wednesday,8,2,2
26199,February,Thursday,8,2,3
26462,February,Thursday,13,2,3
26686,February,Friday,7,2,4
26937,February,Friday,10,2,4
27694,February,Saturday,16,2,5
27701,February,Saturday,16,2,5
27931,February,Sunday,8,2,6
29245,February,Tuesday,9,2,1
29851,February,Wednesday,9,2,2
30278,February,Thursday,7,2,3
30345,February,Thursday,8,2,3
30755,February,Thursday,19,2,3
31208,February,Friday,14,2,4
31339,February,Friday,18,2,4
31370,February,Friday,19,2,4
31838,February,Saturday,15,2,5
32377,February,Sunday,14,2,6
32420,February,Sunday,15,2,6
32686,February,Monday,8,2,0
33077,February,Monday,15,2,0
33145,February,Monday,17,2,0
33172,February,Monday,18,2,0
33204,February,Monday,19,2,0
33648,February,Tuesday,17,2,1
33700,February,Tuesday,19,2,1
754,January,Monday,12,1,0
853,January,Monday,14,1,0
863,January,Monday,14,1,0
1746,January,Wednesday,9,1,2
1843,January,Wednesday,12,1,2
2024,January,Wednesday,15,1,2
2054,January,Wednesday,16,1,2
2263,January,Thursday,9,1,3
2371,January,Thursday,12,1,3
2499,January,Thursday,14,1,3
2553,January,Thursday,15,1,3
3370,January,Saturday,8,1,5
3489,January,Saturday,9,1,5
4002,January,Sunday,9,1,6
4147,January,Sunday,11,1,6
4278,January,Sunday,15,1,6
4446,January,Monday,7,1,0
4751,January,Monday,10,1,0
5441,January,Tuesday,14,1,1
6086,January,Wednesday,18,1,2
6394,January,Thursday,10,1,3
6774,January,Friday,8,1,4
7290,January,Saturday,7,1,5
8799,January,Monday,9,1,0
8824,January,Monday,10,1,0
9535,January,Tuesday,12,1,1
10077,January,Wednesday,11,1,2
10246,January,Wednesday,18,1,2
10640,January,Thursday,10,1,3
12106,January,Sunday,7,1,6
12424,January,Sunday,15,1,6
12857,January,Monday,11,1,0
13758,January,Wednesday,7,1,2
14373,January,Thursday,7,1,3
15891,January,Saturday,18,1,5
16272,January,Sunday,15,1,6
16447,January,Monday,7,1,0
16703,January,Monday,12,1,0
17244,January,Tuesday,14,1,1
17482,February,Wednesday,11,2,2
17552,February,Wednesday,13,2,2
17835,February,Wednesday,18,2,2
18051,February,Thursday,12,2,3
18213,February,Thursday,14,2,3
18298,February,Thursday,16,2,3
18468,February,Friday,7,2,4
18771,February,Friday,14,2,4
18803,February,Friday,15,2,4
19261,February,Saturday,12,2,5
19286,February,Saturday,13,2,5
19814,February,Sunday,12,2,6
19985,February,Sunday,15,2,6
20774,February,Tuesday,8,2,1
20986,February,Tuesday,10,2,1
21550,February,Wednesday,11,2,2
21727,February,Wednesday,16,2,2
21866,February,Thursday,7,2,3
22074,February,Thursday,10,2,3
22160,February,Thursday,10,2,3
23311,February,Saturday,10,2,5
23719,February,Sunday,8,2,6
23726,February,Sunday,8,2,6
23888,February,Sunday,10,2,6
24127,February,Sunday,17,2,6
24306,February,Monday,8,2,0
24535,February,Monday,10,2,0
24722,February,Monday,17,2,0
24791,February,Tuesday,7,2,1
24968,February,Tuesday,9,2,1
26281,February,Thursday,9,2,3
26840,February,Friday,9,2,4
27002,February,Friday,12,2,4
27575,February,Saturday,11,2,5
28325,February,Sunday,15,2,6
28486,February,Monday,7,2,0
28811,February,Monday,10,2,0
29097,February,Tuesday,7,2,1
30085,February,Wednesday,15,2,2
33583,February,Tuesday,16,2,1
33589,February,Tuesday,16,2,1
33932,March,Wednesday,11,3,2
34576,March,Thursday,12,3,3
34742,March,Thursday,14,3,3
34752,March,Thursday,14,3,3
34953,March,Thursday,18,3,3
35074,March,Friday,7,3,4
35256,March,Friday,11,3,4
35470,March,Friday,15,3,4
35983,March,Saturday,12,3,5
36139,March,Saturday,15,3,5
36154,March,Saturday,15,3,5
36764,March,Sunday,14,3,6
37817,March,Tuesday,8,3,1
38051,March,Tuesday,10,3,1
38747,March,Wednesday,11,3,2
38861,March,Wednesday,14,3,2
38949,March,Wednesday,16,3,2
39393,March,Thursday,10,3,3
39405,March,Thursday,10,3,3
39812,March,Friday,6,3,4
40463,March,Friday,16,3,4
40568,March,Saturday,6,3,5
40989,March,Saturday,12,3,5
41390,March,Sunday,8,3,6
41566,March,Sunday,10,3,6
41580,March,Sunday,10,3,6
41951,March,Monday,7,3,0
42049,March,Monday,8,3,0
42303,March,Monday,10,3,0
42305,March,Monday,10,3,0
42546,March,Monday,16,3,0
42853,March,Tuesday,9,3,1
44391,March,Thursday,10,3,3
45305,March,Friday,12,3,4
45461,March,Friday,17,3,4
46825,March,Sunday,15,3,6
48408,March,Wednesday,7,3,2
48858,March,Wednesday,15,3,2
50073,March,Friday,11,3,4
51119,March,Sunday,6,3,6
51178,March,Sunday,7,3,6
51806,March,Monday,7,3,0
53000,March,Tuesday,16,3,1
53108,March,Tuesday,18,3,1
53188,March,Wednesday,7,3,2
53450,March,Wednesday,13,3,2
53579,March,Wednesday,15,3,2
54085,March,Thursday,10,3,3
54133,March,Thursday,10,3,3
54220,March,Thursday,13,3,3
54731,March,Friday,10,3,4
55752,April,Saturday,18,4,5
55862,April,Sunday,8,4,6
56047,April,Sunday,12,4,6
56096,April,Sunday,12,4,6
56244,April,Sunday,14,4,6
56407,April,Sunday,16,4,6
56523,April,Sunday,18,4,6
57468,April,Tuesday,7,4,1
57543,April,Tuesday,9,4,1
57721,April,Tuesday,12,4,1
57750,April,Tuesday,13,4,1
57901,April,Tuesday,15,4,1
58737,April,Wednesday,15,4,2
60115,April,Friday,9,4,4
60267,April,Friday,10,4,4
60899,April,Saturday,9,4,5
61171,April,Saturday,12,4,5
61296,April,Saturday,14,4,5
61945,April,Sunday,10,4,6
61991,April,Sunday,10,4,6
62418,April,Monday,6,4,0
62438,April,Monday,6,4,0
62647,April,Monday,8,4,0
63124,April,Monday,14,4,0
63221,April,Monday,16,4,0
63740,April,Tuesday,10,4,1
64282,April,Wednesday,7,4,2
64363,April,Wednesday,8,4,2
64478,April,Wednesday,9,4,2
64579,April,Wednesday,10,4,2
64594,April,Wednesday,10,4,2
64866,April,Wednesday,15,4,2
64959,April,Wednesday,17,4,2
65089,April,Thursday,7,4,3
65208,April,Thursday,8,4,3
65556,April,Thursday,10,4,3
65850,April,Thursday,18,4,3
65930,April,Friday,7,4,4
67344,April,Saturday,12,4,5
69364,April,Monday,17,4,0
69494,April,Tuesday,7,4,1
71273,April,Thursday,7,4,3
71707,April,Thursday,10,4,3
72115,April,Friday,7,4,4
72448,April,Friday,10,4,4
72914,April,Saturday,6,4,5
73521,April,Saturday,15,4,5
75811,April,Tuesday,10,4,1
76315,April,Wednesday,6,4,2
76392,April,Wednesday,7,4,2
76919,April,Wednesday,14,4,2
77250,April,Thursday,7,4,3
78428,April,Friday,11,4,4
78742,April,Friday,16,4,4
78965,April,Saturday,7,4,5
79029,April,Saturday,9,4,5
79401,April,Saturday,15,4,5
79431,April,Saturday,16,4,5
79702,April,Sunday,7,4,6
80090,April,Sunday,11,4,6
80263,April,Sunday,15,4,6
80292,April,Sunday,16,4,6
80714,May,Monday,11,5,0
81355,May,Monday,18,5,0
81750,May,Tuesday,12,5,1
82006,May,Tuesday,14,5,1
82517,May,Wednesday,7,5,2
82813,May,Wednesday,11,5,2
83130,May,Wednesday,15,5,2
83589,May,Thursday,7,5,3
83878,May,Thursday,12,5,3
84079,May,Thursday,14,5,3
84232,May,Thursday,15,5,3
84339,May,Thursday,16,5,3
84747,May,Friday,9,5,4
85182,May,Friday,14,5,4
85702,May,Saturday,7,5,5
85942,May,Saturday,12,5,5
86341,May,Saturday,16,5,5
86869,May,Sunday,8,5,6
87065,May,Sunday,9,5,6
87087,May,Sunday,9,5,6
88086,May,Monday,9,5,0
88348,May,Monday,11,5,0
88582,May,Monday,14,5,0
88651,May,Monday,15,5,0
88720,May,Monday,16,5,0
88837,May,Monday,18,5,0
89561,May,Tuesday,10,5,1
90010,May,Wednesday,6,5,2
90025,May,Wednesday,6,5,2
90861,May,Wednesday,13,5,2
90912,May,Wednesday,14,5,2
91032,May,Wednesday,16,5,2
91677,May,Thursday,10,5,3
91858,May,Thursday,12,5,3
92176,May,Thursday,18,5,3
92447,May,Friday,8,5,4
92461,May,Friday,8,5,4
93486,May,Saturday,8,5,5
93907,May,Saturday,10,5,5
94278,May,Saturday,17,5,5
94434,May,Sunday,7,5,6
94731,May,Sunday,9,5,6
96259,May,Monday,12,5,0
97193,May,Tuesday,10,5,1
98990,May,Thursday,7,5,3
99636,May,Thursday,11,5,3
100015,May,Thursday,18,5,3
100809,May,Friday,10,5,4
101066,May,Friday,15,5,4
101931,May,Saturday,10,5,5
103523,May,Monday,6,5,0
103603,May,Monday,7,5,0
104363,May,Monday,15,5,0
105221,May,Tuesday,11,5,1
106197,May,Wednesday,11,5,2
106389,May,Wednesday,13,5,2
106867,May,Thursday,7,5,3
107948,May,Friday,7,5,4
108557,May,Friday,14,5,4
110443,May,Sunday,11,5,6
110835,May,Sunday,16,5,6
110844,May,Sunday,16,5,6
111137,May,Monday,7,5,0
111238,May,Monday,9,5,0
111245,May,Monday,9,5,0
111523,May,Monday,13,5,0
111547,May,Monday,13,5,0
111732,May,Monday,15,5,0
112859,May,Tuesday,15,5,1
112916,May,Tuesday,16,5,1
112924,May,Tuesday,17,5,1
112984,May,Tuesday,18,5,1
113047,May,Wednesday,6,5,2
113974,May,Wednesday,18,5,2
114356,June,Thursday,11,6,3
114486,June,Thursday,13,6,3
115500,June,Friday,12,6,4
115790,June,Friday,14,6,4
116135,June,Friday,18,6,4
116336,June,Saturday,7,6,5
116642,June,Saturday,11,6,5
117489,June,Sunday,7,6,6
117600,June,Sunday,9,6,6
117830,June,Sunday,12,6,6
117875,June,Sunday,12,6,6
117916,June,Sunday,13,6,6
118028,June,Sunday,14,6,6
118121,June,Sunday,15,6,6
118148,June,Sunday,15,6,6
118193,June,Sunday,15,6,6
118307,June,Sunday,16,6,6
118727,June,Monday,9,6,0
119338,June,Monday,15,6,0
119740,June,Tuesday,7,6,1
120455,June,Tuesday,16,6,1
120976,June,Wednesday,8,6,2
121190,June,Wednesday,9,6,2
121212,June,Wednesday,9,6,2
121417,June,Wednesday,10,6,2
122275,June,Thursday,9,6,3
122555,June,Thursday,11,6,3
122603,June,Thursday,11,6,3
122645,June,Thursday,12,6,3
122874,June,Thursday,15,6,3
122953,June,Thursday,16,6,3
123089,June,Thursday,18,6,3
123715,June,Friday,10,6,4
123732,June,Friday,10,6,4
123800,June,Friday,10,6,4
124406,June,Saturday,6,6,5
124427,June,Saturday,6,6,5
124704,June,Saturday,8,6,5
125297,June,Saturday,13,6,5
125482,June,Saturday,16,6,5
125621,June,Sunday,6,6,6
126202,June,Sunday,10,6,6
126510,June,Sunday,14,6,6
126956,June,Monday,7,6,0
127069,June,Monday,8,6,0
127085,June,Monday,8,6,0
127221,June,Monday,9,6,0
127367,June,Monday,10,6,0
127392,June,Monday,10,6,0
127748,June,Monday,15,6,0
128040,June,Tuesday,7,6,1
128222,June,Tuesday,8,6,1
128710,June,Tuesday,10,6,1
128722,June,Tuesday,10,6,1
128726,June,Tuesday,10,6,1
129072,June,Tuesday,16,6,1
129100,June,Tuesday,17,6,1
129160,June,Tuesday,18,6,1
129281,June,Wednesday,7,6,2
133808,June,Saturday,12,6,5
134053,June,Saturday,17,6,5
134225,June,Sunday,7,6,6
135359,June,Sunday,18,6,6
136509,June,Monday,15,6,0
136798,June,Tuesday,7,6,1
137407,June,Tuesday,10,6,1
137984,June,Wednesday,7,6,2
138461,June,Wednesday,10,6,2
139990,June,Thursday,15,6,3
140892,June,Friday,11,6,4
142320,June,Saturday,15,6,5
142707,June,Sunday,7,6,6
143158,June,Sunday,10,6,6
143823,June,Monday,6,6,0
143926,June,Monday,7,6,0
144619,June,Monday,14,6,0
147084,June,Wednesday,16,6,2
147241,June,Wednesday,18,6,2
147371,June,Thursday,7,6,3
147481,June,Thursday,9,6,3
147494,June,Thursday,9,6,3
147829,June,Thursday,13,6,3
148030,June,Thursday,15,6,3
148466,June,Friday,7,6,4
148708,June,Friday,9,6,4
148769,June,Friday,9,6,4
149360,June,Friday,18,6,4
149368,June,Friday,18,6,4
55098,April,Saturday,9,4,5
55558,April,Saturday,15,4,5
55697,April,Saturday,17,4,5
56048,April,Sunday,12,4,6
56599,April,Sunday,19,4,6
56762,April,Monday,10,4,0
56990,April,Monday,13,4,0
57080,April,Monday,14,4,0
57081,April,Monday,14,4,0
57108,April,Monday,14,4,0
57578,April,Tuesday,10,4,1
58259,April,Wednesday,8,4,2
58296,April,Wednesday,9,4,2
58350,April,Wednesday,10,4,2
58681,April,Wednesday,14,4,2
59111,April,Thursday,9,4,3
59288,April,Thursday,12,4,3
59380,April,Thursday,14,4,3
59397,April,Thursday,14,4,3
59701,April,Thursday,18,4,3
59745,April,Thursday,19,4,3
60044,April,Friday,9,4,4
60221,April,Friday,10,4,4
60496,April,Friday,16,4,4
60502,April,Friday,16,4,4
60528,April,Friday,17,4,4
60822,April,Saturday,8,4,5
61021,April,Saturday,10,4,5
61077,April,Saturday,11,4,5
61340,April,Saturday,15,4,5
61452,April,Saturday,17,4,5
61519,April,Saturday,19,4,5
61841,April,Sunday,9,4,6
62004,April,Sunday,10,4,6
62786,April,Monday,9,4,0
64495,April,Wednesday,9,4,2
64933,April,Wednesday,17,4,2
64990,April,Wednesday,18,4,2
64999,April,Wednesday,18,4,2
65031,April,Wednesday,18,4,2
65144,April,Thursday,8,4,3
65164,April,Thursday,8,4,3
65456,April,Thursday,10,4,3
65969,April,Friday,8,4,4
66150,April,Friday,9,4,4
66217,April,Friday,9,4,4
66283,April,Friday,10,4,4
66377,April,Friday,10,4,4
66660,April,Friday,17,4,4
66735,April,Friday,20,4,4
66938,April,Saturday,8,4,5
66982,April,Saturday,8,4,5
67092,April,Saturday,9,4,5
67780,April,Sunday,7,4,6
67787,April,Sunday,7,4,6
67846,April,Sunday,8,4,6
68595,April,Sunday,19,4,6
68636,April,Monday,6,4,0
69264,April,Monday,14,4,0
70988,April,Wednesday,12,4,2
71146,April,Wednesday,16,4,2
71189,April,Wednesday,18,4,2
71504,April,Thursday,9,4,3
71553,April,Thursday,9,4,3
71806,April,Thursday,12,4,3
71976,April,Thursday,16,4,3
72031,April,Thursday,18,4,3
72090,April,Thursday,20,4,3
72346,April,Friday,9,4,4
72565,April,Friday,10,4,4
73459,April,Saturday,14,4,5
73471,April,Saturday,14,4,5
73607,April,Saturday,17,4,5
73665,April,Saturday,18,4,5
73666,April,Saturday,18,4,5
73748,April,Sunday,6,4,6
74249,April,Sunday,13,4,6
74523,April,Sunday,19,4,6
75325,April,Monday,17,4,0
75669,April,Tuesday,8,4,1
75893,April,Tuesday,11,4,1
75995,April,Tuesday,13,4,1
76081,April,Tuesday,14,4,1
77306,April,Thursday,8,4,3
78607,April,Friday,14,4,4
79098,April,Saturday,10,4,5
80050,April,Sunday,10,4,6
33815,March,Wednesday,9,3,2
34174,March,Wednesday,15,3,2
34946,March,Thursday,17,3,3
35033,March,Thursday,19,3,3
35288,March,Friday,12,3,4
35332,March,Friday,13,3,4
35409,March,Friday,14,3,4
35435,March,Friday,14,3,4
35703,March,Friday,18,3,4
35707,March,Friday,18,3,4
35772,March,Friday,19,3,4
36285,March,Saturday,17,3,5
36442,March,Sunday,8,3,6
36483,March,Sunday,9,3,6
36787,March,Sunday,14,3,6
37039,March,Sunday,19,3,6
37140,March,Monday,9,3,0
37370,March,Monday,14,3,0
37650,March,Monday,19,3,0
37889,March,Tuesday,9,3,1
37957,March,Tuesday,10,3,1
37989,March,Tuesday,10,3,1
38223,March,Tuesday,16,3,1
38256,March,Tuesday,17,3,1
38395,March,Wednesday,7,3,2
38498,March,Wednesday,8,3,2
38505,March,Wednesday,8,3,2
39220,March,Thursday,8,3,3
39459,March,Thursday,10,3,3
39470,March,Thursday,10,3,3
39899,March,Friday,7,3,4
40634,March,Saturday,7,3,5
41578,March,Sunday,10,3,6
41889,March,Sunday,18,3,6
42073,March,Monday,8,3,0
42123,March,Monday,9,3,0
42692,March,Tuesday,8,3,1
42700,March,Tuesday,8,3,1
42875,March,Tuesday,9,3,1
43060,March,Tuesday,10,3,1
43324,March,Tuesday,20,3,1
43598,March,Wednesday,9,3,2
44221,March,Thursday,8,3,3
44451,March,Thursday,10,3,3
45680,March,Saturday,8,3,5
45878,March,Saturday,10,3,5
46874,March,Sunday,16,3,6
47207,March,Monday,9,3,0
47646,March,Monday,18,3,0
48217,March,Tuesday,15,3,1
48554,March,Wednesday,9,3,2
48924,March,Wednesday,17,3,2
48980,March,Wednesday,18,3,2
49053,March,Thursday,6,3,3
49445,March,Thursday,13,3,3
49643,March,Thursday,17,3,3
49745,March,Friday,6,3,4
49990,March,Friday,10,3,4
50597,March,Saturday,8,3,5
50606,March,Saturday,8,3,5
51093,March,Saturday,19,3,5
51305,March,Sunday,8,3,6
51851,March,Monday,8,3,0
53636,March,Wednesday,16,3,2
53843,March,Thursday,7,3,3
54977,March,Friday,18,3,4
451,January,Sunday,17,1,6
848,January,Monday,14,1,0
1031,January,Monday,17,1,0
1133,January,Tuesday,8,1,1
1394,January,Tuesday,14,1,1
1584,January,Tuesday,17,1,1
1641,January,Tuesday,18,1,1
1697,January,Tuesday,19,1,1
1731,January,Wednesday,8,1,2
2227,January,Thursday,8,1,3
3217,January,Friday,18,1,4
3493,January,Saturday,10,1,5
3751,January,Saturday,16,1,5
3765,January,Saturday,17,1,5
3805,January,Saturday,18,1,5
3877,January,Sunday,7,1,6
3959,January,Sunday,8,1,6
4088,January,Sunday,10,1,6
4273,January,Sunday,15,1,6
4372,January,Sunday,19,1,6
4523,January,Monday,8,1,0
4702,January,Monday,10,1,0
4709,January,Monday,10,1,0
5045,January,Tuesday,7,1,1
6393,January,Thursday,10,1,3
6535,January,Thursday,15,1,3
6620,January,Thursday,18,1,3
6796,January,Friday,8,1,4
6970,January,Friday,10,1,4
7338,January,Saturday,8,1,5
7801,January,Saturday,17,1,5
8080,January,Sunday,9,1,6
8608,January,Monday,7,1,0
9130,January,Monday,19,1,0
9160,January,Tuesday,6,1,1
9589,January,Tuesday,14,1,1
10965,January,Friday,8,1,4
10966,January,Friday,8,1,4
11401,January,Friday,18,1,4
11456,January,Friday,20,1,4
11589,January,Saturday,8,1,5
11822,January,Saturday,10,1,5
11823,January,Saturday,10,1,5
12197,January,Sunday,9,1,6
12397,January,Sunday,14,1,6
12479,January,Sunday,17,1,6
12820,January,Monday,11,1,0
13165,January,Tuesday,6,1,1
13750,January,Wednesday,6,1,2
13871,January,Wednesday,8,1,2
14125,January,Wednesday,13,1,2
14256,January,Wednesday,17,1,2
14289,January,Wednesday,19,1,2
14467,January,Thursday,8,1,3
15432,January,Friday,18,1,4
15731,January,Saturday,14,1,5
15735,January,Saturday,14,1,5
16436,January,Monday,7,1,0
16881,January,Monday,20,1,0
18195,February,Thursday,14,2,3
18478,February,Friday,8,2,4
18684,February,Friday,13,2,4
18747,February,Friday,14,2,4
19044,February,Friday,19,2,4
19209,February,Saturday,11,2,5
19526,February,Saturday,17,2,5
19658,February,Sunday,8,2,6
19691,February,Sunday,9,2,6
20138,February,Sunday,19,2,6
20347,February,Monday,13,2,0
20388,February,Monday,14,2,0
20403,February,Monday,14,2,0
20613,February,Monday,18,2,0
20929,February,Tuesday,10,2,1
20954,February,Tuesday,10,2,1
21119,February,Tuesday,16,2,1
21179,February,Tuesday,18,2,1
21475,February,Wednesday,10,2,2
23082,February,Saturday,7,2,5
23478,February,Saturday,15,2,5
23795,February,Sunday,9,2,6
23995,February,Sunday,13,2,6
24147,February,Sunday,18,2,6
24277,February,Monday,8,2,0
24329,February,Monday,8,2,0
24395,February,Monday,9,2,0
24474,February,Monday,10,2,0
24536,February,Monday,10,2,0
24821,February,Tuesday,8,2,1
25320,February,Tuesday,17,2,1
25507,February,Wednesday,8,2,2
26088,February,Thursday,7,2,3
26095,February,Thursday,7,2,3
26136,February,Thursday,8,2,3
26648,February,Friday,6,2,4
27312,February,Saturday,8,2,5
28270,February,Sunday,13,2,6
28687,February,Monday,9,2,0
28868,February,Monday,12,2,0
29257,February,Tuesday,9,2,1
29823,February,Wednesday,9,2,2
30035,February,Wednesday,14,2,2
30042,February,Wednesday,14,2,2
30146,February,Wednesday,17,2,2
30193,February,Wednesday,18,2,2
30508,February,Thursday,11,2,3
30714,February,Thursday,17,2,3
30730,February,Thursday,17,2,3
31022,February,Friday,10,2,4
31542,February,Saturday,8,2,5
31712,February,Saturday,11,2,5
31939,February,Saturday,19,2,5
32907,February,Monday,10,2,0
114226,June,Thursday,10,6,3
114899,June,Thursday,17,6,3
115234,June,Friday,8,6,4
115655,June,Friday,13,6,4
115763,June,Friday,14,6,4
116484,June,Saturday,10,6,5
116900,June,Saturday,14,6,5
116943,June,Saturday,14,6,5
117357,June,Saturday,18,6,5
117363,June,Saturday,18,6,5
117476,June,Saturday,19,6,5
117541,June,Sunday,8,6,6
117651,June,Sunday,10,6,6
117770,June,Sunday,11,6,6
118704,June,Monday,9,6,0
118705,June,Monday,9,6,0
119267,June,Monday,14,6,0
119654,June,Monday,19,6,0
119826,June,Tuesday,9,6,1
120124,June,Tuesday,13,6,1
120242,June,Tuesday,14,6,1
120666,June,Tuesday,18,6,1
120669,June,Tuesday,18,6,1
120721,June,Tuesday,19,6,1
121226,June,Wednesday,10,6,2
121278,June,Wednesday,10,6,2
121337,June,Wednesday,10,6,2
121731,June,Wednesday,16,6,2
121736,June,Wednesday,16,6,2
122177,June,Thursday,8,6,3
122194,June,Thursday,8,6,3
122438,June,Thursday,10,6,3
122505,June,Thursday,11,6,3
122859,June,Thursday,15,6,3
122989,June,Thursday,17,6,3
123039,June,Thursday,18,6,3
123427,June,Friday,8,6,4
123581,June,Friday,9,6,4
123804,June,Friday,10,6,4
123820,June,Friday,10,6,4
124572,June,Saturday,7,6,5
125398,June,Saturday,15,6,5
125751,June,Sunday,7,6,6
126176,June,Sunday,10,6,6
126585,June,Sunday,15,6,6
126835,June,Monday,6,6,0
126917,June,Monday,7,6,0
127389,June,Monday,10,6,0
127612,June,Monday,13,6,0
127894,June,Monday,18,6,0
127940,June,Monday,18,6,0
128115,June,Tuesday,8,6,1
128127,June,Tuesday,8,6,1
128145,June,Tuesday,8,6,1
128184,June,Tuesday,8,6,1
128266,June,Tuesday,8,6,1
128389,June,Tuesday,9,6,1
128589,June,Tuesday,10,6,1
128723,June,Tuesday,10,6,1
129353,June,Wednesday,8,6,2
129366,June,Wednesday,8,6,2
129655,June,Wednesday,9,6,2
129732,June,Wednesday,9,6,2
129816,June,Wednesday,10,6,2
130698,June,Thursday,8,6,3
130749,June,Thursday,8,6,3
130902,June,Thursday,9,6,3
131493,June,Thursday,16,6,3
131873,June,Friday,7,6,4
131882,June,Friday,7,6,4
132396,June,Friday,10,6,4
132397,June,Friday,10,6,4
132983,June,Friday,19,6,4
133049,June,Saturday,6,6,5
133063,June,Saturday,6,6,5
134398,June,Sunday,8,6,6
134766,June,Sunday,10,6,6
136585,June,Monday,16,6,0
136665,June,Monday,18,6,0
136887,June,Tuesday,8,6,1
136936,June,Tuesday,8,6,1
137769,June,Tuesday,16,6,1
137863,June,Tuesday,18,6,1
137949,June,Tuesday,20,6,1
138160,June,Wednesday,8,6,2
138600,June,Wednesday,10,6,2
138625,June,Wednesday,10,6,2
138886,June,Wednesday,15,6,2
139450,June,Thursday,9,6,3
139890,June,Thursday,14,6,3
139903,June,Thursday,14,6,3
140106,June,Thursday,17,6,3
140192,June,Thursday,18,6,3
140193,June,Thursday,18,6,3
140217,June,Thursday,19,6,3
140320,June,Friday,6,6,4
140833,June,Friday,11,6,4
140975,June,Friday,13,6,4
141017,June,Friday,13,6,4
141300,June,Friday,17,6,4
141361,June,Friday,19,6,4
141865,June,Saturday,10,6,5
142470,June,Saturday,17,6,5
142965,June,Sunday,8,6,6
143239,June,Sunday,11,6,6
143280,June,Sunday,11,6,6
143431,June,Sunday,13,6,6
143489,June,Sunday,14,6,6
143773,June,Sunday,19,6,6
145661,June,Tuesday,10,6,1
146187,June,Tuesday,18,6,1
146275,June,Tuesday,20,6,1
146632,June,Wednesday,11,6,2
146914,June,Wednesday,14,6,2
147591,June,Thursday,10,6,3
148147,June,Thursday,16,6,3
148867,June,Friday,10,6,4
148927,June,Friday,10,6,4
148995,June,Friday,10,6,4
81217,May,Monday,17,5,0
81286,May,Monday,17,5,0
81509,May,Tuesday,8,5,1
81753,May,Tuesday,12,5,1
81898,May,Tuesday,13,5,1
81994,May,Tuesday,14,5,1
82442,May,Tuesday,19,5,1
82553,May,Wednesday,8,5,2
